x,y,z
0.0006457990695815,-0.0013372246291492,0.0008038280352361
0.000638356218295,-0.0013407486743199,0.000752133470512
0.0006303446001652,-0.0013429745792868,0.0007003694471918
0.0006217874267545,-0.0013439062803581,0.0006485808184025
0.0006127079096255,-0.0013435477138418,0.0005968124372711
0.0006031292603405,-0.0013419028160462,0.0005451091569243
0.0005930746904619,-0.0013389755232791,0.0004935158304891
0.0005825674115521,-0.0013347697718489,0.0004420773110926
0.0005716306351735,-0.0013292894980635,0.0003908384518615
0.0005602875728886,-0.0013225386382311,0.0003398441059228
0.0005485614362597,-0.0013145211286598,0.0002891391264034
0.0005364754368493,-0.0013052409056576,0.0002387683664303
0.0005240527862197,-0.0012947019055328,0.0001887766791304
0.0005113166959335,-0.0012829080645933,0.0001392089176306
0.0004982903775529,-0.0012698633191474,9.010993505790654e-05
0.0004849970426404,-0.001255571605503,4.152458453908145e-05
0.0004714599027584,-0.0012400368599683,-6.5022807988650896e-06
0.0004577021694694,-0.0012232630188515,-5.3925807829011065e-05
0.0004437470543357,-0.0012052540184605,-0.0001007011434244
0.0004296177689197,-0.0011860137951036,-0.0001467834344582
0.0004153375247839,-0.0011655462850888,-0.0001921278278034
0.0004009295334906,-0.0011438554247241,-0.0002366894703331
0.0003864170066023,-0.0011209451503178,-0.0002804235089204
0.0003718231556814,-0.001096819398178,-0.0003232850904383
0.0003571711922902,-0.0010714821046126,-0.00036522936176
0.0003424843279913,-0.0010449372059299,-0.0004062114697584
0.000327785774347,-0.0010171886384379,-0.0004461865613068
0.0003130987429197,-0.0009882403384448,-0.0004851097832781
0.0002984464452718,-0.0009580962422586,-0.0005229362825455
0.0002838520929657,-0.0009267602861874,-0.000559621205982
0.0002693388975639,-0.0008942364065394,-0.0005951197004607
0.0002549300706288,-0.0008605285396226,-0.0006293869128546
0.0002406488237227,-0.0008256406217452,-0.0006623779900369
0.0002265183684081,-0.0007895765892152,-0.0006940480788805
0.0002125619162474,-0.0007523403783408,-0.0007243523262587
0.0001988026788029,-0.0007139359254301,-0.0007532458790445
0.0001852638676372,-0.0006743671667911,-0.0007806838841109
0.0001719686943126,-0.000633638038732,-0.000806621488331
0.0001589403703915,-0.0005917524775608,-0.0008310138385779
0.0001462021074364,-0.0005487144195858,-0.0008538160817247
0.0001337771170096,-0.0005045278011149,-0.0008749833646445
0.0001216886106736,-0.0004591965584563,-0.0008944708342102
0.0001099597999907,-0.000412724627918,-0.0009122336372951
9.86138965234395e-05,-0.0003651159458083,-0.0009282269207721
8.76741118341207e-05,-0.0003163744484351,-0.0009424058315145
7.716365748519585e-05,-0.0002665040721067,-0.0009547255163951
6.710574503907483e-05,-0.000215508753131,-0.0009651411222871
5.75235860581672e-05,-0.0001633924278163,-0.0009736077960637
4.844039210488287e-05,-0.0001101590324705,-0.0009800806845977
3.987937474163168e-05,-5.581250340190385e-05,-0.0009845149347625
3.186374553082347e-05,-3.567769184616068e-07,-0.0009868656934309
2.441671603486804e-05,5.620421067166839e-05,-0.0009870881074761
1.7561497816174978e-05,0.0001138665230603,-0.0009851373237712
1.1321302437154377e-05,0.0001726262239395,-0.0009809684891892
5.719341460215955e-06,0.0002324793770011,-0.0009745367506033
7.788264477694303e-07,0.0002934220459369,-0.0009657972548864
-3.477031037775344e-06,0.000355450294439,-0.0009547051489117
-7.025019434008488e-06,0.0004185601861991,-0.0009412155795522
-9.841927178520176e-06,0.0004827477849091,-0.0009252836936811
-1.190454270890074e-05,0.000548009154261,-0.0009068646381714
-1.318965446274047e-05,0.0006143403579467,-0.0008859135598961
-1.3674050877628992e-05,0.000681737459658,-0.0008623856057284
-1.3334520391157186e-05,0.0007501965230869,-0.0008362359225413
-1.2147851440914792e-05,0.0008197136119252,-0.0008074196572079
-1.009083246449223e-05,0.0008902847898649,-0.0007758919566013
-7.140251899479726e-06,0.0009619061205978,-0.0007416079675945
-3.2728981834672364e-06,0.0010345736678159,-0.0007045228370607
1.5344402459549012e-06,0.001108283495211,-0.0006645917118729
7.304974951196459e-06,0.001183031666475,-0.0006217697389041
1.4061917494667265e-05,0.0012588142452999,-0.0005760120650275
2.1828479438777197e-05,0.0013356272953774,-0.0005272738371162
3.062787234593608e-05,0.0014134668803997,-0.0004755102020431
4.048330777855358e-05,0.0014923290640584,-0.0004206763066815
5.141799729903957e-05,0.0015722099100455,-0.0003627272979043
6.3455152469804e-05,0.001653105482053,-0.0003016183225846
7.661798485325642e-05,0.0017350118437726,-0.0002373045275956
9.09297060118068e-05,0.0018179250588964,-0.0001697410598102
0.0001064135275078,0.0019018411911162,-9.888306610168654e-05
0.0001230926609038,0.0019867563041239,-2.4685693342943807e-05
0.0001409903177621,0.0020726664616114,5.289591159288003e-05
0.0001601297096451,0.0021595677272705,0.0001339066018327
0.0001805340481153,0.0022474561647933,0.0002183912305034
0.0002022265447351,0.0023363278378716,0.000306394650732
0.0002252304110668,0.0024261788101972,0.0003979617156454
0.0002495688586729,0.0025170051454621,0.0004931372783705
0.0002752650991157,0.0026088029073582,0.0005919661920342
0.0003023423439578,0.0027015681595774,0.0006944933097635
0.0003308238047615,0.0027952969658115,0.0008007634846852
0.0003607326930892,0.0028899853897526,0.0009108215699263
0.0003920922205033,0.0029856294950923,0.0010247124186138
0.0004249255985662,0.0030822253455228,0.0011424808838745
0.0004592560388404,0.0031797690047358,0.0012641718188353
0.0004951067528883,0.0032782565364232,0.0013898300766233
0.0005325009522722,0.0033776840042771,0.0015195005103652
0.0005714618485546,0.0034780474719891,0.0016532279731881
0.0006120126532979,0.0035793430032513,0.0017910573182189
0.0006541765780644,0.0036815666617556,0.0019330333985845
0.0006979768344167,0.0037847145111938,0.0020792010674117
0.0007434366339171,0.0038887826152578,0.0022296051778276
0.000790579188128,0.0039937670376396,0.0023842905829591
