x,y,z
-0.0556060215761657,0.0950386565912344,-0.0112498444627078
-0.0554378845992574,0.095208996031575,-0.0089364244101795
-0.055247571367464,0.0953350158781686,-0.0066151980509762
-0.0550353690005709,0.0954167351309481,-0.0042884550734767
-0.0548015795566513,0.0954542081598727,-0.0019584403129328
-0.054546520032067,0.095447524704927,0.0003726462485304
-0.0542705223614676,0.0953968098761217,0.0027026494819152
-0.0539739334177911,0.0953022241534931,0.0050294591113502
-0.0536571150122637,0.0951639633871034,0.0073510097140915
-0.0533204438943996,0.0949822587970407,0.0096652807205216
-0.0529643117520015,0.0947573769734188,0.0119702964141503
-0.0525891252111599,0.0944896198763773,0.0142641259316142
-0.0521953058362537,0.0941793248360816,0.0165448832626768
-0.0517832901299501,0.093826864552723,0.0188107272502287
-0.0513535295332042,0.0934326470965185,0.021059861590287
-0.0509064904252595,0.092997115907711,0.0232905348319961
-0.0504426541236475,0.0925207497965692,0.0255010403776273
-0.0499625168841882,0.0920040629433875,0.0276897164825788
-0.0494665899009894,0.0914476048984862,0.0298549462553755
-0.0489553993064474,0.0908519605822115,0.0319951576576694
-0.0484294861712465,0.0902177502849352,0.0341088235042395
-0.0478894065043593,0.089545629667055,0.0361944614629916
-0.0473357312530464,0.0888362897589945,0.0382506340549586
-0.0467690463028568,0.088090456961203,0.0402759486542999
-0.0461899524776276,0.0873088930441556,0.0422690574883023
-0.045599065539484,0.0864923951483533,0.0442286576373794
-0.0449970161888395,0.0856417957843229,0.0461534910350716
-0.0443844500643958,0.0847579628326168,0.0480423444680462
-0.0437620277431427,0.0838417995438135,0.0498940495760975
-0.0431304247403583,0.0828942445385173,0.0517074828521469
-0.0424903315096086,0.0819162718073579,0.0534815656422424
-0.0418424534427482,0.0809088907109913,0.0552152641455591
-0.0411875108699196,0.0798731459800991,0.0569075894143991
-0.0405262390595535,0.0788101177153886,0.0585575973541912
-0.0398593882183689,0.0777209213875932,0.0601643887234913
-0.0391877234913729,0.0766067078374718,0.0617271091339823
-0.0385120249618608,0.0754686632758093,0.0632449490504737
-0.0378330876514162,0.0743080092834163,0.0647171437909022
-0.0371517215199107,0.0731260028111293,0.0661429735263314
-0.0364687514655042,0.0719239361798106,0.0675217632809517
-0.0357850157350676,0.0707031354425843,0.0688528829320805
-0.0351013484388347,0.0694649423694335,0.0701357472101621
-0.0344185620650542,0.068210696431797,0.0713698156987679
-0.033737445890412,0.0669417331648055,0.0725545928345958
-0.033058765980032,0.0656593841672816,0.073689627907471
-0.0323832651874754,0.0643649771017398,0.0747745150603457
-0.0317116631547412,0.0630598356943866,0.0758088932892986
-0.0310446563122657,0.0617452797351203,0.0767924464435357
-0.030382917878923,0.060422625077531,0.0777249032253897
-0.029727097862025,0.059093183638901,0.0786060371903202
-0.0290778230573207,0.0577582634002041,0.0794356667469141
-0.028435697048997,0.0564191684061064,0.0802136551568848
-0.0278013002096784,0.0550771987649655,0.0809399105350728
-0.0271751897004269,0.0537336506488311,0.0816143858494455
-0.026557899470742,0.052389816293445,0.0822370789210972
-0.0259499402585611,0.0510469839982405,0.0828080324242493
-0.0253517995902589,0.049706438126343,0.0833273338862498
-0.0247639417806477,0.0483694591045699,0.0837951156875739
-0.0241868079329776,0.0470373234234302,0.0842115550618235
-0.0236208159389361,0.0457113036371251,0.0845768740957277
-0.0230663604786483,0.0443926683635476,0.0848913397291423
-0.0225238130206771,0.0430826822842824,0.0851552637550501
-0.0219935218220227,0.0417826061446064,0.0853690028195608
-0.0214758119281231,0.0404936967534883,0.0855329584219111
-0.0209709851728538,0.0392172069835885,0.0856475769144646
-0.0204793201785279,0.0379543857712596,0.0857133495027115
-0.0200010723558961,0.0367064781165458,0.0857308122452697
-0.0195364739041466,0.0354747250831835,0.0857005460538831
-0.0190857338109054,0.0342603637986008,0.0856231766934232
-0.0186490378522359,0.0330646274539177,0.0854993747818881
-0.0182265485926392,0.0318887453039461,0.085329855790403
-0.0178184053850538,0.03073394266719,0.0851153800432198
-0.0174247243708562,0.029601440925845,0.0848567527177176
-0.01704559847986,0.0284924575257987,0.0845548238444021
-0.0166810974303168,0.0274082059766308,0.0842104883069063
-0.0163312677289154,0.0263498958516125,0.0838246858419898
-0.0159961326707825,0.0253187327877073,0.0833984010395393
-0.0156756923394823,0.0243159184855703,0.0829326633425684
-0.0153699236070166,0.0233426507095486,0.0824285470472176
-0.0150787801338248,0.0224001232876813,0.0818871713027543
-0.0148021923687837,0.0214895261116993,0.0813097001115728
-0.0145400675492079,0.0206120451370254,0.0806973423291945
-0.0142922897008497,0.0197688623827742,0.0800513516642674
-0.0140587196378986,0.0189611559317524,0.0793730266785668
-0.0138391949629821,0.0181900999304585,0.0786637107869947
-0.0136335300671651,0.0174568645890828,0.0779247922575801
-0.0134415161299499,0.0167626161815076,0.0771577042114788
-0.0132629211192768,0.0161085170453072,0.0763639246229737
-0.0130974897915234,0.0154957255817476,0.0755449763194744
-0.012944943691505,0.0149253962557868,0.0747024269815178
-0.0128049811524744,0.0143986795960746,0.0738378891427673
-0.012677277296122,0.0139167221949528,0.0729530201900134
-0.0125614840325761,0.0134806667084552,0.0720495223631737
-0.012457230060402,0.0130916518563072,0.0711291427552924
-0.0123641208666032,0.0127508124219263,0.0701936733125409
-0.0122817387266203,0.0124592792524219,0.0692449508342173
-0.0122096427043319,0.0122181792585952,0.0682848569727467
-0.0121473686520538,0.0120286354149394,0.0673153182336814
-0.0120944292105397,0.0118917667596396,0.0663383059757002
-0.0120503138089807,0.0118086883945726,0.0653558364106089
-0.0120144886650056,0.0117805114853074,0.0643699706033405
-0.0119863967846807,0.0118083432611046,0.0633828144719548
-0.0119654579625101,0.0118932870149169,0.0623965187876383
-0.0119510687814352,0.0120364421033888,0.0614132791747046
-0.0119426026128351,0.0122389039468568,0.0604353361105944
-0.0119394096165266,0.0125017640293492,0.059464974925875
-0.0119408167407639,0.0128261098985862,0.0585045258042407
-0.011946127722239,0.01321302516598,0.0575563637825131
-0.0119546230860814,0.0136635895066344,0.0566229087506401
-0.011965560145858,0.0141788786593456,0.0557066254516969
-0.0119781730035736,0.0147599644266012,0.0548100234818858
-0.0119916725496705,0.0154079146745809,0.0539356572905355
-0.0120052464630284,0.0161237933331565,0.053086126180102
-0.0120180592109649,0.0169086603958913,0.0522640743061682
-0.0120292520492349,0.0177635719200408,0.0514721906774439
-0.012037943022031,0.0186895800265523,0.0507132091557656
-0.0120432269619835,0.019687732900065,0.0499899084560971
-0.0120441754901601,0.0207590747889099,0.0493051121465288
-0.0120398370160663,0.02190464600511,0.0486616886482783
-0.012029236737645,0.0231254829243803,0.0480625512356898
-0.0120113766412768,0.0244226179861274,0.0475106580362347
-0.0119852355017798,0.0257970796934501,0.0470090120305113
-0.0119497688824098,0.027249892613139,0.0465606610522446
-0.01190390913486,0.0287820773756764,0.0461686977882867
-0.0118465653992616,0.0303946506752369,0.0458362597786167
-0.0117766236041829,0.0320886252696866,0.0455665294163405
-0.01169294646663,0.0338650099805837,0.0453627339476909
-0.0115943734920468,0.0357248096931782,0.0452281454720277
-0.0114797209743143,0.0376690253564121,0.0451660809418376
-0.0113477819957516,0.0396986539829193,0.0451799021627342
-0.0111973264271151,0.0418146886490255,0.045273015793458
-0.0110271009275989,0.0440181184947484,0.0454488733458766
-0.0108358289448345,0.0463099287237974,0.0457109711849842
-0.0106222107148913,0.048691100603574,0.0460628505289023
-0.0103849232622761,0.0511626114651716,0.0465080974488791
-0.0101226203999332,0.0537254347033754,0.0470503428692897
-0.0098339327292448,0.0563805397766625,0.0476932625676361
-0.0095174676400303,0.059128892207202,0.0484405771745475
-0.0091718093105471,0.0619714535808547,0.0492960521737797
-0.0087955187074898,0.0649091815471734,0.0502634979022157
-0.0083871335859908,0.067943029819403,0.0513467695498651
-0.0079451684896201,0.0710739481744799,0.0525497671598648
-0.0074681147503853,0.0743028824530328,0.0538764356284783
-0.0069544404887314,0.077630774559382,0.0553307647050961
-0.0064025906135413,0.0810585624615397,0.0569167889922359
-0.0058109868221352,0.0845871801912103,0.0586385879455418
-0.005178027600271,0.0882175578437898,0.0605002858737854
-0.0045020882221443,0.0919506215783662,0.0625060519388648
-0.0037815207503881,0.0957872936177194,0.0646601001558052
-0.0030146540360732,0.0997284922483212,0.0669666893927587
